id,smiles,energy,stability_score,molecular_weight,fluorine_count,logp,tpsa,rotatable_bonds,hbd,hba,optimization_converged,generation_time,created_at
383,CCCCF,2.1222417328188348,95.0,76.11399999999999,1,1.756,0.0,2,0,0,1,0.004541635513305664,2025-05-27 09:45:21
68,CCC(C)(F)F,2.773750988680544,95.0,94.104,2,2.0516,0.0,1,0,0,1,0.00608372688293457,2025-05-27 09:45:21
738,CCC(F)C(F)F,2.7985928843582673,75.0,112.09400000000001,3,1.9996,0.0,2,0,0,1,0.0059816837310791016,2025-05-27 09:45:21
3732,CC(F)CC(F)F,3.2101004233196218,75.0,112.09400000000001,3,1.9996,0.0,2,0,0,1,0.005872964859008789,2025-05-27 09:45:29
500,CCCCC(F)F,3.2806911024699668,95.0,108.131,2,2.441700000000001,0.0,3,0,0,1,0.004629850387573242,2025-05-27 09:45:21
287,CC(F)CCF,3.28262400636295,95.0,94.104,2,1.704,0.0,2,0,0,1,0.005559444427490234,2025-05-27 09:45:21
197,CC(F)C(C)(F)F,3.341632191532813,75.0,112.09400000000001,3,1.9996,0.0,1,0,0,1,0.006060123443603516,2025-05-27 09:45:21
77,CCC(F)CF,3.361761558430428,95.0,94.104,2,1.704,0.0,2,0,0,1,0.004530429840087891,2025-05-27 09:45:21
1754,CC(F)CCC(F)F,3.462994455194833,95.0,126.12100000000002,3,2.3897000000000004,0.0,3,0,0,1,0.007085084915161133,2025-05-27 09:45:24
40,CCC(C)F,3.481126734630202,95.0,76.114,1,1.7544,0.0,1,0,0,1,0.0055408477783203125,2025-05-27 09:45:21
857,CC(F)C(C)F,3.5478348129915456,95.0,94.10400000000001,2,1.7024000000000001,0.0,1,0,0,1,0.007026195526123047,2025-05-27 09:45:21
7398,FCCC(F)CCF,3.785054560742369,95.0,126.12100000000002,3,2.0437000000000003,0.0,4,0,0,1,0.0062732696533203125,2025-05-27 09:45:41
61,FCCCCF,3.9363146580115878,95.0,94.104,2,1.7056,0.0,3,0,0,1,0.0044708251953125,2025-05-27 09:45:21
131,CCCC(F)CC,4.067852932901938,75.0,104.168,1,2.534600000000001,0.0,3,0,0,1,0.009519338607788086,2025-05-27 09:45:21
893,CC(F)CCCCF,4.0985722535977915,95.0,122.158,2,2.4842000000000004,0.0,4,0,0,1,0.010422468185424805,2025-05-27 09:45:21
110,CCCCCF,4.12545828663962,95.0,90.141,1,2.1460999999999997,0.0,3,0,0,1,0.008084774017333984,2025-05-27 09:45:21
4023,CCCCC(F)CF,4.127858178061266,95.0,122.158,2,2.4842000000000004,0.0,4,0,0,1,0.0076503753662109375,2025-05-27 09:45:32
2025,FCCCCCF,4.215039057137222,95.0,108.13100000000001,2,2.0957,0.0,4,0,0,1,0.0055294036865234375,2025-05-27 09:45:26
1236,CC(F)CCC(C)F,4.221910101376245,95.0,122.158,2,2.4826000000000006,0.0,3,0,0,1,0.008694648742675781,2025-05-27 09:45:24
477,CCCC(C)F,4.232227890986132,95.0,90.141,1,2.1445,0.0,2,0,0,1,0.006087779998779297,2025-05-27 09:45:21
1834,CCCC(F)F,4.405813291346632,95.0,94.10400000000001,2,2.0516,0.0,2,0,0,1,0.005677223205566406,2025-05-27 09:45:24
54,CCCC(F)CF,4.434546333453517,95.0,108.13100000000001,2,2.0941,0.0,3,0,0,1,0.007669210433959961,2025-05-27 09:45:21
5078,FCCCC(F)CF,4.499500186390028,95.0,126.12100000000001,3,2.0437000000000003,0.0,4,0,0,1,0.00597834587097168,2025-05-27 09:45:35
74,CCCCCCF,4.512741894288364,75.0,104.168,1,2.536200000000001,0.0,4,0,0,1,0.008060455322265625,2025-05-27 09:45:21
1253,CC(F)CCCF,4.640341776379332,95.0,108.13100000000001,2,2.0941,0.0,3,0,0,1,0.007080793380737305,2025-05-27 09:45:24
4659,CC(F)(F)CCF,4.728950828683495,75.0,112.09400000000001,3,2.0012,0.0,2,0,0,1,0.006113529205322266,2025-05-27 09:45:32
2950,CC(F)(F)CCCC(F)F,4.730123374600825,85.0,158.138,4,3.0770000000000017,0.0,4,0,0,1,0.006043195724487305,2025-05-27 09:45:26
2884,CCC(F)CC(C)F,4.749842640561452,95.0,122.15800000000002,2,2.4826000000000006,0.0,3,0,0,1,0.008058547973632812,2025-05-27 09:45:26
699,CCC(F)C(C)F,4.764166522913661,95.0,108.13100000000001,2,2.0925000000000002,0.0,2,0,0,1,0.0074615478515625,2025-05-27 09:45:21
1126,CC(F)CCC(F)C(F)F,4.79132102552815,85.0,158.13799999999998,4,2.727800000000001,0.0,4,0,0,1,0.007100105285644531,2025-05-27 09:45:24
553,CCCC(F)CCC,4.808502877953765,75.0,118.19500000000001,1,2.9247000000000014,0.0,4,0,0,1,0.008569955825805664,2025-05-27 09:45:21
1860,CCCC(F)C(F)F,4.8103192783234086,95.0,126.12100000000001,3,2.3897000000000004,0.0,3,0,0,1,0.0076558589935302734,2025-05-27 09:45:24
8641,CCC(F)(F)CF,4.85025230509548,75.0,112.094,3,2.0012,0.0,2,0,0,1,0.006567478179931641,2025-05-27 09:45:43
137,FCCCC(F)F,4.880449041034408,75.0,112.09400000000001,3,2.0012,0.0,3,0,0,1,0.0044972896575927734,2025-05-27 09:45:21
1276,FC(F)CCCCCC(F)F,4.898175180838053,100.0,172.165,4,3.467100000000002,0.0,6,0,0,1,0.010419607162475586,2025-05-27 09:45:24
318,CC(C)CCF,4.91927437245479,95.0,90.141,1,2.002,0.0,2,0,0,1,0.007935047149658203,2025-05-27 09:45:21
1411,CCC(F)CCF,4.93505047382708,95.0,108.13100000000001,2,2.0941,0.0,3,0,0,1,0.0045166015625,2025-05-27 09:45:24
5063,CC(F)CC(C)F,5.040222180420531,95.0,108.13100000000001,2,2.0925000000000002,0.0,2,0,0,1,0.0063686370849609375,2025-05-27 09:45:35
3494,CC(F)CC(F)CCF,5.09215569614966,95.0,140.148,3,2.432200000000001,0.0,4,0,0,1,0.009155035018920898,2025-05-27 09:45:29
2221,CCC(F)C(F)(F)CF,5.0933906744277735,75.0,144.11100000000002,4,2.3393000000000006,0.0,3,0,0,1,0.0056111812591552734,2025-05-27 09:45:26
447,CCCCCCCC(F)F,5.180876850075172,100.0,150.212,2,3.6120000000000028,0.0,6,0,0,1,0.015057563781738281,2025-05-27 09:45:21
9329,CC(F)C(F)CCF,5.222080187111763,95.0,126.12100000000002,3,2.0421,0.0,3,0,0,1,0.0060138702392578125,2025-05-27 09:45:46
411,CCCCC(F)C(C)F,5.287282181842004,95.0,136.18499999999997,2,2.872700000000002,0.0,4,0,0,1,0.011147260665893555,2025-05-27 09:45:21
714,CCCCC(C)(F)F,5.299229721665383,95.0,122.158,2,2.831800000000001,0.0,3,0,0,1,0.009297370910644531,2025-05-27 09:45:21
3,CCC(C)CF,5.3209445003081575,95.0,90.141,1,2.002,0.0,2,0,0,1,0.0346982479095459,2025-05-27 09:45:21
5738,CCC(F)(F)CCF,5.367046543782997,95.0,126.12100000000001,3,2.3913,0.0,3,0,0,1,0.007395267486572266,2025-05-27 09:45:35
5349,CCC(F)CC(F)F,5.373110647527786,95.0,126.12100000000002,3,2.3897000000000004,0.0,3,0,0,1,0.006994724273681641,2025-05-27 09:45:35
347,CCC(F)CCCF,5.453709718801151,95.0,122.15800000000002,2,2.4842000000000004,0.0,4,0,0,1,0.008499860763549805,2025-05-27 09:45:21
493,CCC(F)CC,5.477845471580726,95.0,90.141,1,2.1445,0.0,2,0,0,1,0.0074329376220703125,2025-05-27 09:45:21
166,FCCC(F)CC(F)F,5.511617557694695,75.0,144.11100000000002,4,2.3393000000000006,0.0,4,0,0,1,0.004578351974487305,2025-05-27 09:45:21
783,CCC(F)CC(F)(F)CF,5.534610396126846,85.0,158.138,4,2.729400000000001,0.0,4,0,0,1,0.007847070693969727,2025-05-27 09:45:21
3388,CC(F)(F)C(F)CCCF,5.552559459456296,85.0,158.138,4,2.729400000000001,0.0,4,0,0,1,0.007698774337768555,2025-05-27 09:45:29
649,CCC(C)(C)F,5.562961759487182,95.0,90.141,1,2.1445,0.0,1,0,0,1,0.005597829818725586,2025-05-27 09:45:21
1243,CCC(F)C(F)C(F)F,5.593560265811631,75.0,144.11100000000002,4,2.3377000000000008,0.0,3,0,0,1,0.00660252571105957,2025-05-27 09:45:24
578,CCCCC(F)C(F)F,5.595592405628501,95.0,140.148,3,2.7798000000000016,0.0,4,0,0,1,0.007768154144287109,2025-05-27 09:45:21
2383,CCC(F)CCC(F)F,5.629250902562955,95.0,140.148,3,2.7798000000000016,0.0,4,0,0,1,0.009881973266601562,2025-05-27 09:45:26
3058,CCCC(F)(F)CC(F)F,5.636769073324274,85.0,158.13799999999998,4,3.0770000000000017,0.0,4,0,0,1,0.0059087276458740234,2025-05-27 09:45:29
4419,CC(F)C(F)CC(F)F,5.642980400278293,75.0,144.11100000000002,4,2.3377000000000008,0.0,3,0,0,1,0.007651090621948242,2025-05-27 09:45:32
300,CCCCCC(C)F,5.643307196860883,75.0,118.195,1,2.9247000000000014,0.0,4,0,0,1,0.010480403900146484,2025-05-27 09:45:21
976,CC(F)CCC(F)CF,5.653491367282427,95.0,140.148,3,2.432200000000001,0.0,4,0,0,1,0.006682395935058594,2025-05-27 09:45:21
7010,CC(F)(F)CCCF,5.656185657188358,95.0,126.12100000000002,3,2.3913,0.0,3,0,0,1,0.008394718170166016,2025-05-27 09:45:40
101,CC(C)(F)CCF,5.679030676490621,95.0,108.131,2,2.0941,0.0,2,0,0,1,0.006310939788818359,2025-05-27 09:45:21
20,CC(C)C(C)F,5.681064728142117,95.0,90.141,1,2.0004,0.0,1,0,0,1,0.005975008010864258,2025-05-27 09:45:21
6446,FCCCCCCF,5.708491083969286,95.0,122.15800000000002,2,2.4858000000000002,0.0,5,0,0,1,0.010225057601928711,2025-05-27 09:45:38
4646,CCCCC(F)(F)CF,5.775843725923265,95.0,140.148,3,2.7814000000000014,0.0,4,0,0,1,0.010418176651000977,2025-05-27 09:45:32
9673,CCC(F)C(F)CF,5.806129031468868,95.0,126.12100000000001,3,2.0421,0.0,3,0,0,1,0.005967855453491211,2025-05-27 09:45:46
765,CC(F)CC(C)(F)F,5.853409761396715,95.0,126.12100000000001,3,2.3897000000000004,0.0,2,0,0,1,0.006038665771484375,2025-05-27 09:45:21
5302,CCC(F)(F)C(C)F,5.865328210055332,95.0,126.12100000000001,3,2.3897000000000004,0.0,2,0,0,1,0.008057117462158203,2025-05-27 09:45:35
315,CCC(C)C(F)F,5.8787364716810675,95.0,108.13100000000001,2,2.2976,0.0,2,0,0,1,0.007947444915771484,2025-05-27 09:45:21
971,CCCC(F)CCCCF,5.894704656274208,100.0,150.212,2,3.264400000000002,0.0,6,0,0,1,0.014961719512939453,2025-05-27 09:45:21
700,CC(C)C(F)CF,5.902658120179142,95.0,108.13100000000001,2,1.95,0.0,2,0,0,1,0.0076100826263427734,2025-05-27 09:45:21
4195,FCCCCC(F)F,5.911601761036885,95.0,126.12100000000001,3,2.3913,0.0,4,0,0,1,0.00761723518371582,2025-05-27 09:45:32
1071,CC(CF)CC(F)F,5.939708294708016,95.0,126.12100000000001,3,2.2472000000000003,0.0,3,0,0,1,0.005488872528076172,2025-05-27 09:45:24
4465,FCCCCC(F)(F)CF,5.995753395736508,85.0,158.138,4,2.7310000000000008,0.0,5,0,0,1,0.0071489810943603516,2025-05-27 09:45:32
804,CCCC(F)(F)CC,6.057020586683093,95.0,122.158,2,2.831800000000001,0.0,3,0,0,1,0.00863957405090332,2025-05-27 09:45:21
127,CCCC(C)CF,6.1164148470374196,75.0,104.168,1,2.3921,0.0,3,0,0,1,0.010246038436889648,2025-05-27 09:45:21
180,CCC(F)CCCCF,6.140343741216979,95.0,136.185,2,2.8743000000000016,0.0,5,0,0,1,0.010593652725219727,2025-05-27 09:45:21
3911,CC(F)(F)CCC(F)F,6.1486649943099865,75.0,144.11100000000002,4,2.6869000000000014,0.0,3,0,0,1,0.007710456848144531,2025-05-27 09:45:29
3208,CC(F)C(F)C(C)F,6.183022501456909,95.0,126.12100000000002,3,2.0405,0.0,2,0,0,1,0.007126331329345703,2025-05-27 09:45:29
308,CCC(C)(F)CF,6.197294528514003,95.0,108.13100000000001,2,2.0941,0.0,2,0,0,1,0.007928133010864258,2025-05-27 09:45:21
7524,CC(CF)C(F)CF,6.206997669053791,95.0,126.12100000000001,3,1.8996000000000002,0.0,3,0,0,1,0.008012533187866211,2025-05-27 09:45:41
325,CC(F)C(C)CF,6.227997051640666,95.0,108.13100000000001,2,1.95,0.0,2,0,0,1,0.006165504455566406,2025-05-27 09:45:21
4331,CC(F)CC(F)(F)C(C)F,6.2578322007704,85.0,158.13799999999998,4,2.727800000000001,0.0,3,0,0,1,0.007465362548828125,2025-05-27 09:45:32
19,CC(F)CC(F)(F)CF,6.259810147787718,75.0,144.11100000000002,4,2.3393000000000006,0.0,3,0,0,1,0.03263092041015625,2025-05-27 09:45:21
1431,CCCCCC(F)(F)CF,6.265976190685716,100.0,154.17499999999998,3,3.1715000000000018,0.0,5,0,0,1,0.007729768753051758,2025-05-27 09:45:24
514,CCCCCCC(F)CC,6.266493272006435,75.0,146.249,1,3.704900000000003,0.0,6,0,0,1,0.015839099884033203,2025-05-27 09:45:21
2040,CCC(F)(F)C(C)(F)F,6.292075078567417,75.0,144.11100000000002,4,2.6869000000000014,0.0,2,0,0,1,0.007535696029663086,2025-05-27 09:45:26
1898,CC(F)(F)CCCCCF,6.2983121867069825,100.0,154.175,3,3.1715000000000018,0.0,5,0,0,1,0.009114742279052734,2025-05-27 09:45:24
120,CCCCC(C)F,6.307481467631645,75.0,104.168,1,2.534600000000001,0.0,3,0,0,1,0.00827646255493164,2025-05-27 09:45:21
2297,CCCC(F)CCF,6.314272305602062,95.0,122.15800000000002,2,2.4842000000000004,0.0,4,0,0,1,0.008197307586669922,2025-05-27 09:45:26
1571,CC(F)C(C)(C)F,6.334594923691149,95.0,108.131,2,2.0925000000000002,0.0,1,0,0,1,0.005012035369873047,2025-05-27 09:45:24
170,CCCC(C)(C)F,6.351732744517972,75.0,104.16799999999999,1,2.534600000000001,0.0,2,0,0,1,0.008205175399780273,2025-05-27 09:45:21
9291,CC(C)(F)CC(F)F,6.390693239938386,95.0,126.12100000000001,3,2.3897000000000004,0.0,2,0,0,1,0.007720947265625,2025-05-27 09:45:46
295,CC(F)CCCC(F)F,6.404490238068449,95.0,140.148,3,2.7798000000000016,0.0,4,0,0,1,0.008217096328735352,2025-05-27 09:45:21
386,CC(C)C(C)(F)F,6.416906053902549,95.0,108.131,2,2.2976,0.0,1,0,0,1,0.0055694580078125,2025-05-27 09:45:21
3942,CCC(F)C(C)(F)F,6.434801896136925,95.0,126.12100000000001,3,2.3897000000000004,0.0,2,0,0,1,0.0061779022216796875,2025-05-27 09:45:29
2653,CC(F)(F)CCC(F)CF,6.461505730809229,85.0,158.13799999999998,4,2.729400000000001,0.0,4,0,0,1,0.0076160430908203125,2025-05-27 09:45:26
912,CCCCC(F)CCF,6.467085770082068,95.0,136.185,2,2.8743000000000016,0.0,5,0,0,1,0.013181209564208984,2025-05-27 09:45:21
5182,CCC(F)CCC(C)F,6.504084256091189,95.0,136.185,2,2.872700000000002,0.0,4,0,0,1,0.012372016906738281,2025-05-27 09:45:35
1265,CC(CF)CCCF,6.50572882786424,95.0,122.15800000000002,2,2.3417000000000003,0.0,4,0,0,1,0.006045818328857422,2025-05-27 09:45:24
1340,CCC(F)C(F)CCC(F)F,6.523173675737739,100.0,172.165,4,3.1179000000000023,0.0,5,0,0,1,0.0124359130859375,2025-05-27 09:45:24
1282,CCC(CF)CF,6.529544870949982,95.0,108.131,2,1.9516,0.0,3,0,0,1,0.00608515739440918,2025-05-27 09:45:24
9879,CCCC(F)(F)CCCCF,6.529989395863903,100.0,168.20199999999997,3,3.561600000000003,0.0,6,0,0,1,0.016704082489013672,2025-05-27 09:45:46
3515,CC(CC(F)F)C(F)F,6.5525826700217715,75.0,144.11100000000002,4,2.5428000000000006,0.0,3,0,0,1,0.0074079036712646484,2025-05-27 09:45:29
178,CCC(F)C(C)C,6.555629841481582,75.0,104.168,1,2.3905000000000003,0.0,2,0,0,1,0.00905752182006836,2025-05-27 09:45:21
3508,CC(F)C(F)C(C)(F)F,6.561871741080731,75.0,144.11100000000002,4,2.3377000000000008,0.0,2,0,0,1,0.006018638610839844,2025-05-27 09:45:29
1352,CC(F)C(F)(F)CCF,6.563025942783327,75.0,144.11100000000002,4,2.3393000000000006,0.0,3,0,0,1,0.006165742874145508,2025-05-27 09:45:24
48,CCCC(C)(F)F,6.573770042975727,95.0,108.13100000000001,2,2.441700000000001,0.0,2,0,0,1,0.0070726871490478516,2025-05-27 09:45:21
3552,FCCCC(F)CC(F)F,6.582894992417666,85.0,158.138,4,2.729400000000001,0.0,5,0,0,1,0.006052255630493164,2025-05-27 09:45:29
832,CCCC(F)C(C)F,6.6382333903393524,95.0,122.15800000000002,2,2.4826000000000006,0.0,3,0,0,1,0.008529424667358398,2025-05-27 09:45:21
1391,CCCC(C)C(F)F,6.666564642587809,95.0,122.158,2,2.6877000000000013,0.0,3,0,0,1,0.0071620941162109375,2025-05-27 09:45:24
4234,CC(C)(F)CCCF,6.690222770254911,95.0,122.15800000000002,2,2.4842000000000004,0.0,3,0,0,1,0.00865626335144043,2025-05-27 09:45:32
83,FC1CCCCC1,6.695930456406674,75.0,102.15200000000002,1,2.2886000000000006,0.0,0,0,0,1,0.007100105285644531,2025-05-27 09:45:21
214,CCCC(F)(F)CCF,6.713652867528289,95.0,140.148,3,2.7814000000000014,0.0,4,0,0,1,0.0078084468841552734,2025-05-27 09:45:21
1973,CCC(F)CCCC(F)F,6.721155802582755,100.0,154.17499999999998,3,3.169900000000002,0.0,5,0,0,1,0.011883020401000977,2025-05-27 09:45:24
4497,CCC(F)C(F)C(C)F,6.729010854920079,95.0,140.14800000000002,3,2.4306,0.0,3,0,0,1,0.010087728500366211,2025-05-27 09:45:32
519,CCC(F)C(F)CC,6.738641813378567,95.0,122.15800000000002,2,2.4826000000000006,0.0,3,0,0,1,0.00889897346496582,2025-05-27 09:45:21
2940,CC(F)(F)CC(C)(F)F,6.763140535307347,75.0,144.11100000000002,4,2.6869000000000014,0.0,2,0,0,1,0.008758544921875,2025-05-27 09:45:26
1807,CC(C)(F)CCC(F)F,6.786147759405933,95.0,140.148,3,2.7798000000000016,0.0,3,0,0,1,0.007624387741088867,2025-05-27 09:45:24
3286,CC(F)(F)CC(F)CCF,6.800856729830751,85.0,158.138,4,2.729400000000001,0.0,4,0,0,1,0.009265899658203125,2025-05-27 09:45:29
848,CCC(C)(F)C(F)F,6.850831344913549,95.0,126.121,3,2.3897000000000004,0.0,2,0,0,1,0.00604248046875,2025-05-27 09:45:21
133,CC(C)CC(C)F,6.858228907929732,75.0,104.16799999999999,1,2.3905000000000003,0.0,2,0,0,1,0.007422208786010742,2025-05-27 09:45:21
1186,CCCCC(F)CCCF,6.858283982294537,100.0,150.212,2,3.264400000000002,0.0,6,0,0,1,0.014539480209350586,2025-05-27 09:45:24
7929,CCCCC(F)(F)CCF,6.8624786648308795,100.0,154.17499999999998,3,3.1715000000000018,0.0,5,0,0,1,0.007538557052612305,2025-05-27 09:45:41
1179,CCCCC(F)(F)CC,6.8658470360362776,95.0,136.185,2,3.2219000000000024,0.0,4,0,0,1,0.009715080261230469,2025-05-27 09:45:24
1169,FC1CCC(F)CC1,6.873740161121061,95.0,120.142,2,2.2366,0.0,0,0,0,1,0.007184743881225586,2025-05-27 09:45:24
2839,CC(CF)C(F)C(F)F,6.884079060332779,75.0,144.11100000000002,4,2.1952000000000007,0.0,3,0,0,1,0.004539012908935547,2025-05-27 09:45:26
6577,CCC(F)CC(F)C(F)F,6.889983515372678,85.0,158.138,4,2.727800000000001,0.0,4,0,0,1,0.008181571960449219,2025-05-27 09:45:38
5146,CC(F)CCCC(C)F,6.904310505816473,95.0,136.185,2,2.872700000000002,0.0,4,0,0,1,0.008575439453125,2025-05-27 09:45:35
399,FCCCCCCCF,6.905338413823423,95.0,136.185,2,2.8759000000000015,0.0,6,0,0,1,0.012110471725463867,2025-05-27 09:45:21
5370,CC(F)C(C)C(F)F,6.913980765021141,95.0,126.12100000000001,3,2.2456000000000005,0.0,2,0,0,1,0.006962299346923828,2025-05-27 09:45:35
1052,FC1CCCCC1F,6.920246794212132,95.0,120.14200000000002,2,2.2366,0.0,0,0,0,1,0.006098747253417969,2025-05-27 09:45:24
4514,FC(F)CCCC(F)CC(F)F,6.936269439970383,85.0,190.15499999999997,5,3.4151000000000025,0.0,6,0,0,1,0.0106964111328125,2025-05-27 09:45:32
1103,CCC(CF)C(F)F,6.9388074521074605,95.0,126.12100000000001,3,2.2472000000000003,0.0,3,0,0,1,0.007035732269287109,2025-05-27 09:45:24
6581,CC(F)(CF)CCF,6.952480615712562,95.0,126.12100000000001,3,2.0437000000000003,0.0,3,0,0,1,0.007529497146606445,2025-05-27 09:45:38
4083,CC(F)C(CF)CF,6.9560590791452315,95.0,126.12100000000002,3,1.8996000000000002,0.0,3,0,0,1,0.007559776306152344,2025-05-27 09:45:32
154,CC(C)CCC(F)CF,6.992004206971664,95.0,136.185,2,2.730200000000001,0.0,4,0,0,1,0.010574817657470703,2025-05-27 09:45:21
2470,CC(F)(F)C(F)CCCCCF,7.007790400068613,100.0,186.19199999999998,4,3.5096000000000025,0.0,6,0,0,1,0.014465808868408203,2025-05-27 09:45:26
2392,CC(F)CCCCCF,7.040826636321122,95.0,136.185,2,2.8743000000000016,0.0,5,0,0,1,0.010788917541503906,2025-05-27 09:45:26
7805,CC(F)(F)CCCC(C)(F)F,7.042830192241228,100.0,172.165,4,3.467100000000002,0.0,4,0,0,1,0.011084794998168945,2025-05-27 09:45:41
1151,CCCCC(F)CC,7.0520357119022465,75.0,118.19500000000001,1,2.9247000000000014,0.0,4,0,0,1,0.009930133819580078,2025-05-27 09:45:24
5223,FC1CC(F)CC(F)C1,7.0528757173188765,95.0,138.132,3,2.1845999999999997,0.0,0,0,0,1,0.006120204925537109,2025-05-27 09:45:35
9640,CC(C)C(F)CC(F)F,7.053970036897434,95.0,140.148,3,2.635700000000001,0.0,3,0,0,1,0.008595705032348633,2025-05-27 09:45:46
1858,CC(C)CCC(F)F,7.055819828920182,95.0,122.15800000000002,2,2.6877000000000013,0.0,3,0,0,1,0.009271860122680664,2025-05-27 09:45:24
4555,CC(F)(F)CCCCF,7.069387338258004,95.0,140.148,3,2.7814000000000014,0.0,4,0,0,1,0.006077766418457031,2025-05-27 09:45:32
4200,CCC(F)(CF)CF,7.07901557003146,95.0,126.12100000000001,3,2.0437000000000003,0.0,3,0,0,1,0.005507707595825195,2025-05-27 09:45:32
1138,CC(C)CC(F)F,7.089617987267227,95.0,108.131,2,2.2976,0.0,2,0,0,1,0.007262229919433594,2025-05-27 09:45:24
355,CC(CCC(F)F)C(F)F,7.094357156966373,85.0,158.138,4,2.932900000000002,0.0,4,0,0,1,0.009017705917358398,2025-05-27 09:45:21
767,FCCCCCCCCF,7.128239541672984,100.0,150.212,2,3.266000000000002,0.0,7,0,0,1,0.014717340469360352,2025-05-27 09:45:21
595,CCCCCC(F)CC(F)F,7.162084540853672,100.0,168.20199999999997,3,3.5600000000000023,0.0,6,0,0,1,0.013417243957519531,2025-05-27 09:45:21
210,CCCC(F)CC(C)F,7.171888806670927,95.0,136.185,2,2.872700000000002,0.0,4,0,0,1,0.00993490219116211,2025-05-27 09:45:21
6870,CCC(F)CCCC(C)F,7.175033302339465,100.0,150.212,2,3.262800000000002,0.0,5,0,0,1,0.014722824096679688,2025-05-27 09:45:38
1396,CCCCCC(C)(F)F,7.184426751342272,95.0,136.185,2,3.2219000000000024,0.0,4,0,0,1,0.013151407241821289,2025-05-27 09:45:24
9919,FCC(F)CCCCCC(F)F,7.200455651176938,100.0,186.19199999999995,4,3.5096000000000025,0.0,7,0,0,1,0.013123035430908203,2025-05-27 09:45:46
1933,CCC(F)(F)CC(F)F,7.2491168170324345,75.0,144.111,4,2.6869000000000014,0.0,3,0,0,1,0.007024049758911133,2025-05-27 09:45:24
531,CC(CF)C(C)(F)F,7.249137458801688,95.0,126.12100000000002,3,2.2472000000000003,0.0,2,0,0,1,0.008873462677001953,2025-05-27 09:45:21
973,FC1CCCC(F)C1,7.266386812405313,95.0,120.14200000000001,2,2.2366,0.0,0,0,0,1,0.006131410598754883,2025-05-27 09:45:21
207,CC(CF)CCF,7.27658292464686,95.0,108.13100000000001,2,1.9516,0.0,3,0,0,1,0.0070421695709228516,2025-05-27 09:45:21
4885,CCC(F)CC(F)C(C)F,7.281454296233449,100.0,154.17499999999998,3,2.8207000000000013,0.0,4,0,0,1,0.009533166885375977,2025-05-27 09:45:32
4209,CC(C)CC(F)CF,7.282342868496892,95.0,122.158,2,2.3401000000000005,0.0,3,0,0,1,0.009960412979125977,2025-05-27 09:45:32
394,FC1(F)CCCCC1,7.293927096820187,95.0,120.14200000000001,2,2.5858000000000008,0.0,0,0,0,1,0.007008552551269531,2025-05-27 09:45:21
4287,CCC(F)C(F)(F)CC(C)F,7.344423671110865,100.0,172.16499999999996,4,3.1179000000000023,0.0,4,0,0,1,0.008911609649658203,2025-05-27 09:45:32
1780,CC(F)(CF)CC(F)F,7.3486746496611755,75.0,144.11100000000002,4,2.3393000000000006,0.0,3,0,0,1,0.007063150405883789,2025-05-27 09:45:24
8603,CCCCC(F)CCC(F)F,7.364643854009383,100.0,168.20199999999997,3,3.5600000000000023,0.0,6,0,0,1,0.01152181625366211,2025-05-27 09:45:43
556,CC(F)CCC(C)CF,7.372592123822125,95.0,136.185,2,2.730200000000001,0.0,4,0,0,1,0.009502887725830078,2025-05-27 09:45:21
8081,CC(F)(CF)CCC(F)F,7.410584790552822,85.0,158.138,4,2.729400000000001,0.0,4,0,0,1,0.009676456451416016,2025-05-27 09:45:43
1701,CC(C)CCCCF,7.422544847866739,75.0,118.195,1,2.7822000000000013,0.0,4,0,0,1,0.010096311569213867,2025-05-27 09:45:24
2234,CCCCC(CF)CF,7.4499171986556805,95.0,136.185,2,2.7318000000000016,0.0,5,0,0,1,0.011642932891845703,2025-05-27 09:45:26
4165,CC(F)CC(C)CF,7.457117562033338,95.0,122.158,2,2.3401000000000005,0.0,3,0,0,1,0.009667396545410156,2025-05-27 09:45:32
1427,FC1CCC(F)(F)CC1,7.471893312708382,95.0,138.132,3,2.533800000000001,0.0,0,0,0,1,0.006158351898193359,2025-05-27 09:45:24
1095,CC(F)(F)CCC(C)(F)F,7.5158191185166165,85.0,158.138,4,3.0770000000000017,0.0,3,0,0,1,0.01001596450805664,2025-05-27 09:45:24
7146,CC(F)CC(F)CC(C)F,7.520365260322544,100.0,154.17499999999998,3,2.8207000000000013,0.0,4,0,0,1,0.01112675666809082,2025-05-27 09:45:41
5154,CC(F)(F)C(F)CCF,7.557575271717068,75.0,144.11100000000002,4,2.3393000000000006,0.0,3,0,0,1,0.0071125030517578125,2025-05-27 09:45:35
1617,CC(C)CCC(F)(F)CF,7.558179235804886,100.0,154.17499999999998,3,3.027400000000002,0.0,4,0,0,1,0.012058734893798828,2025-05-27 09:45:24
654,CC(F)(CCF)C(F)F,7.573991207460053,75.0,144.11100000000002,4,2.3393000000000006,0.0,3,0,0,1,0.008984565734863281,2025-05-27 09:45:21
1090,CCCC(CF)C(F)F,7.577740776095514,95.0,140.148,3,2.6373000000000006,0.0,4,0,0,1,0.009237051010131836,2025-05-27 09:45:24
1945,CCCC(CF)CF,7.584693164354615,95.0,122.158,2,2.3417000000000003,0.0,4,0,0,1,0.005730152130126953,2025-05-27 09:45:24
31,FC1CCCCC1(F)F,7.5865883792872255,95.0,138.132,3,2.533800000000001,0.0,0,0,0,1,0.005475759506225586,2025-05-27 09:45:21
